t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
22.912167,4,2,0.248946,0.248946,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.916702,4,2,0.248946,0.248946,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.921278,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.926500,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.931224,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.936005,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.940745,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.945360,4,2,0.248947,0.248947,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.949868,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.954506,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.959024,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.963620,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.967945,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.972157,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.976439,4,2,0.248948,0.248948,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.980983,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.985418,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.991316,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
22.996754,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.001386,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.005817,4,2,0.248949,0.248949,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.010616,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.015154,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.020320,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.024729,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.029716,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.034028,4,2,0.248950,0.248950,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.038867,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.043453,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.048174,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.052695,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.058980,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.063745,4,2,0.248951,0.248951,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.068188,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.072867,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.077599,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.082213,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.086849,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.091279,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.095688,4,2,0.248952,0.248952,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.100334,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.104875,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.110205,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.114789,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.119097,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.123598,4,2,0.248953,0.248953,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.135853,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.140419,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.144847,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.149203,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.153356,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.157806,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.162275,4,2,0.248954,0.248954,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.166906,4,2,0.248955,0.248955,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.171489,4,2,0.248955,0.248955,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.176041,4,2,0.248955,0.248955,0.2490,-0.00005,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.180683,4,2,0.248955,0.248955,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.185306,4,2,0.248955,0.248955,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.189856,4,2,0.248955,0.248955,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.194699,4,2,0.248955,0.248955,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.199216,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.203785,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.208417,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.213056,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.217582,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.225234,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.229957,4,2,0.248956,0.248956,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.234550,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.239077,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.243696,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.247999,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.252960,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.257657,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.262154,4,2,0.248957,0.248957,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.266874,4,2,0.248958,0.248958,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.271202,4,2,0.248958,0.248958,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.275852,4,2,0.248958,0.248958,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
23.280385,4,2,0.248958,0.248958,0.2490,-0.00004,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,209.7,0.0
